success,mode,payload_bytes,error_type,error,completed_utc,execution_order,repetition,run_id,client_success,client_endpoint,client_mode,client_payload_bytes,client_tls_version,client_tls_cipher,client_tls_group,client_alpn,client_error_type,client_error,client_tcp_connect_ms,client_tls_handshake_ms,client_tls_exporter_ms,client_pqc_handshake_ms,client_pqc_kem_keygen_ms,client_pqc_signature_sign_ms,client_pqc_signature_verify_ms,client_pqc_encapsulation_ms,client_pqc_decapsulation_ms,client_pqc_kdf_ms,client_channel_ready_ms,client_ping_rtt_ms,client_ping_service_ms,client_upload_send_ms,client_upload_receive_ms,client_download_send_ms,client_download_receive_ms,client_transfer_total_ms,client_throughput_mbps,client_process_cpu_ms,client_handshake_framed_bytes_sent,client_handshake_framed_bytes_received,client_application_framed_bytes_sent,client_application_framed_bytes_received,server_success,server_endpoint,server_mode,server_payload_bytes,server_tls_version,server_tls_cipher,server_tls_group,server_alpn,server_error_type,server_error,server_tcp_connect_ms,server_tls_handshake_ms,server_tls_exporter_ms,server_pqc_handshake_ms,server_pqc_kem_keygen_ms,server_pqc_signature_sign_ms,server_pqc_signature_verify_ms,server_pqc_encapsulation_ms,server_pqc_decapsulation_ms,server_pqc_kdf_ms,server_channel_ready_ms,server_ping_rtt_ms,server_ping_service_ms,server_upload_send_ms,server_upload_receive_ms,server_download_send_ms,server_download_receive_ms,server_transfer_total_ms,server_throughput_mbps,server_process_cpu_ms,server_handshake_framed_bytes_sent,server_handshake_framed_bytes_received,server_application_framed_bytes_sent,server_application_framed_bytes_received
True,hybrid,1048576,,,2026-09-05T08:54:46.315509+00:00,204,12,0204-hybrid-1048576-r12,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,10.9475,2.5981,0.0456,3.9641,,,0.2314,0.2299,,0.1266,17.635,0.2387,,4.1656,,,3.9374,8.1705,2053.389143871244,15.625,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,10.6264,0.0594,4.1628,0.2448,2.5064,,,0.104,0.1154,14.8918,,0.1558,,4.3225,3.7357,,8.2667,2029.4937520413225,15.625,4581,1144,1049564,1049641
True,baseline,1024,,,2026-09-05T08:54:46.915900+00:00,205,12,0205-baseline-1024-r12,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.6568,2.4123,,,,,,,,,5.0879,0.2374,,0.3664,,,0.3842,0.8051,20.35026704757173,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0972,,,,,,,,,2.1055,,0.3633,,0.5113,0.288,,0.9083,18.0380931410327,0.0,0,0,1192,1244
True,hybrid,1073741824,,,2026-09-05T08:54:54.428946+00:00,206,12,0206-hybrid-1073741824-r12,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.7773,2.4136,0.0476,2.8664,,,0.2253,0.2233,,0.1236,8.1619,0.2234,,3509.9534,,,3418.6165,6928.6544,2479.5390550869447,6687.5,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1238,0.0546,3.0669,0.2514,1.4662,,,0.1066,0.1153,5.2879,,0.141,,3510.0795,3418.4963,,6928.7715,2479.4971495307645,6484.375,4581,1144,1074479867,1074479944
True,baseline,104857600,,,2026-09-05T08:54:55.599403+00:00,207,12,0207-baseline-104857600-r12,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,3.062,2.5098,,,,,,,,,5.5916,0.251,,283.2531,,,298.443,581.772,2883.8129026491474,515.625,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.2009,,,,,,,,,2.2105,,0.4081,,283.3884,298.3256,,581.8767,2883.2940036952846,546.875,0,0,104889788,104889840
True,hybrid,524288000,,,2026-09-05T08:54:59.651160+00:00,208,12,0208-hybrid-524288000-r12,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,18.3068,2.3042,0.0437,2.1763,,,0.2239,0.2165,,0.1211,22.8941,0.2136,,1720.9193,,,1721.4465,3442.4436,2436.8178464855605,3312.5,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,17.7735,0.0543,2.3604,0.2609,0.7437,,,0.1028,0.1136,20.2289,,0.1306,,1721.0339,1720.987,,3442.5414,2436.7486183317938,3312.5,4581,1144,524648493,524648570
True,native,104857600,,,2026-09-05T08:55:00.822432+00:00,209,12,0209-native-104857600-r12,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,6.0545,2.7722,,,,,,,,,8.8466,0.2066,,285.6463,,,290.916,576.6364,2909.4965215515363,515.625,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,5.9473,,,,,,,,,5.9561,,0.3241,,285.7445,290.8129,,576.7267,2909.0409720930206,578.125,0,0,104889788,104889840
True,baseline,1073741824,,,2026-09-05T08:55:07.227549+00:00,210,12,0210-baseline-1073741824-r12,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.6342,2.3636,,,,,,,,,5.017,0.2326,,2963.0,,,2849.8718,5812.944,2955.450660457076,5515.625,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0999,,,,,,,,,2.1085,,0.3287,,2963.1502,2849.7444,,5813.0746,2955.3842615403555,5718.75,0,0,1074069892,1074069944
True,hybrid,104857600,,,2026-09-05T08:55:08.484004+00:00,211,12,0211-hybrid-104857600-r12,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,3.5025,2.3831,0.0448,2.4204,,,0.2322,0.2248,,0.1277,8.4227,0.2342,,340.5733,,,331.5032,672.1614,2496.010035684882,687.5,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,3.0842,0.0631,2.594,0.237,0.995,,,0.1044,0.1118,5.7823,,0.1527,,340.7136,331.3453,,672.2743,2495.5908622417965,625.0,4581,1144,104929913,104929990
True,native,102400,,,2026-09-05T08:55:09.069363+00:00,212,12,0212-native-102400-r12,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,17.653,2.9298,,,,,,,,,20.6154,0.257,,0.71,,,0.8682,1.6343,1002.5087193293765,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,17.7709,,,,,,,,,17.7794,,0.3632,,0.9456,0.5742,,1.766,927.7463193657985,0.0,0,0,102588,102640
True,native,1024,,,2026-09-05T08:55:09.656393+00:00,213,12,0213-native-1024-r12,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,14.0143,2.7558,,,,,,,,,16.79,0.2051,,0.3651,,,0.3164,0.734,22.321525885558582,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,13.984,,,,,,,,,13.9926,,0.3282,,0.4283,0.2836,,0.8123,20.16988797242398,15.625,0,0,1192,1244
True,native,1048576,,,2026-09-05T08:55:10.260702+00:00,214,12,0214-native-1048576-r12,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,23.7491,3.0605,,,,,,,,,26.8606,0.3038,,3.4234,,,3.4331,6.9186,2424.943774752118,0.0,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,24.0677,,,,,,,,,24.077,,0.3766,,3.5936,3.3025,,7.0416,2382.585775960009,15.625,0,0,1049064,1049116
True,baseline,102400,,,2026-09-05T08:55:10.847491+00:00,215,12,0215-baseline-102400-r12,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,8.618,2.3768,,,,,,,,,11.0196,0.2776,,0.7464,,,0.8761,1.6789,975.877062362261,0.0,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,8.2875,,,,,,,,,8.2952,,0.3407,,1.0016,0.5703,,1.8199,900.269245562943,0.0,0,0,102588,102640
True,hybrid,102400,,,2026-09-05T08:55:11.434400+00:00,216,12,0216-hybrid-102400-r12,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,17.7483,2.6049,0.0491,2.1652,,,0.2264,0.225,,0.1648,22.6455,0.243,,0.8164,,,0.9064,1.7888,915.9212880143114,15.625,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,17.3568,0.0594,2.3771,0.2611,0.644,,,0.1086,0.1242,19.8342,,0.1621,,1.0312,0.641,,1.8826,870.2857749920323,15.625,4581,1144,102713,102790
True,hybrid,104857600,,,2026-09-05T08:55:12.711973+00:00,217,13,0217-hybrid-104857600-r13,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,24.3894,2.3638,0.0482,2.2919,,,0.2377,0.217,,0.1231,29.1694,0.241,,341.1404,,,327.9718,669.1965,2507.068701046703,609.375,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,23.9203,0.0556,2.504,0.2574,0.8063,,,0.0977,0.1159,26.5237,,0.1228,,341.2658,327.8146,,669.3158,2506.62183680708,687.5,4581,1144,104929913,104929990
True,native,524288000,,,2026-09-05T08:55:16.218684+00:00,218,13,0218-native-524288000-r13,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.7765,2.9185,,,,,,,,,5.7134,0.2385,,1449.733,,,1472.0317,2921.8443,2870.997609283972,2734.375,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5941,,,,,,,,,2.6029,,0.3773,,1449.8384,1471.9585,,2921.9587,2870.8852045034037,2718.75,0,0,524448268,524448320
True,hybrid,1048576,,,2026-09-05T08:55:16.808723+00:00,219,13,0219-hybrid-1048576-r13,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,6.974,2.6598,0.0475,2.3574,,,0.2273,0.2265,,0.1293,12.0983,0.249,,4.0353,,,3.9325,8.0333,2088.458790285437,15.625,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,6.6273,0.0567,2.4217,0.2696,0.7155,,,0.1053,0.1159,9.1483,,0.1663,,4.1917,3.717,,8.1286,2063.9736239942918,31.25,4581,1144,1049564,1049641
True,baseline,1048576,,,2026-09-05T08:55:17.405942+00:00,220,13,0220-baseline-1048576-r13,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.7084,2.4746,,,,,,,,,5.2012,0.2361,,3.4417,,,5.4796,8.9875,1866.727788595271,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.199,,,,,,,,,2.2069,,0.3284,,3.6962,5.2685,,9.0814,1847.426167771489,15.625,0,0,1049064,1049116
True,baseline,1073741824,,,2026-09-05T08:55:23.874868+00:00,221,13,0221-baseline-1073741824-r13,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,14.3734,2.585,,,,,,,,,17.012,0.203,,2997.8341,,,2878.6888,5876.599,2923.437380022016,5640.625,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,14.1607,,,,,,,,,14.1696,,0.3314,,2997.9209,2878.6116,,5876.6887,2923.3927575575,5515.625,0,0,1074069892,1074069944
True,baseline,1024,,,2026-09-05T08:55:24.468261+00:00,222,13,0222-baseline-1024-r13,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.8168,2.4536,,,,,,,,,5.2901,0.212,,0.3592,,,0.3278,0.7491,21.871579228407423,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.1654,,,,,,,,,2.1734,,0.3453,,0.4352,0.2847,,0.8324,19.682844786160498,0.0,0,0,1192,1244
True,baseline,102400,,,2026-09-05T08:55:25.049069+00:00,223,13,0223-baseline-102400-r13,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.5805,2.3508,,,,,,,,,4.949,0.222,,0.7462,,,0.8459,1.6498,993.0900715238212,0.0,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0355,,,,,,,,,2.0439,,0.3518,,0.8979,0.624,,1.7398,941.7174387860672,0.0,0,0,102588,102640
True,native,104857600,,,2026-09-05T08:55:26.237528+00:00,224,13,0224-native-104857600-r13,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,17.5341,3.0012,,,,,,,,,20.5577,0.2158,,290.0355,,,289.8017,579.913,2893.057406886895,515.625,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,17.6949,,,,,,,,,17.7052,,0.3607,,290.1243,289.7121,,580.0089,2892.5790621488736,546.875,0,0,104889788,104889840
True,native,1024,,,2026-09-05T08:55:26.810395+00:00,225,13,0225-native-1024-r13,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,12.1661,3.0018,,,,,,,,,15.1884,0.2159,,0.4163,,,0.3203,0.7896,20.749746707193516,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,12.3454,,,,,,,,,12.355,,0.362,,0.4815,0.2902,,0.8719,18.79114577359789,0.0,0,0,1192,1244
True,hybrid,1024,,,2026-09-05T08:55:27.474936+00:00,226,13,0226-hybrid-1024-r13,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,3.1641,3.2308,0.0568,2.8863,,,0.3671,0.3313,,0.204,9.4235,0.4445,,0.5815,,,0.6353,1.2935,12.666408967916503,15.625,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.951,0.0831,3.0557,0.3539,0.6521,,,0.1141,0.1394,6.1532,,0.2897,,0.7526,0.566,,1.505,10.88637873754153,0.0,4581,1144,1292,1369
True,baseline,104857600,,,2026-09-05T08:55:28.865719+00:00,227,13,0227-baseline-104857600-r13,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,3.3835,2.7998,,,,,,,,,6.2064,0.2952,,322.057,,,313.243,635.3907,2640.4566513170553,578.125,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.4805,,,,,,,,,2.4912,,0.4314,,322.1797,313.1672,,635.521,2639.9152821071216,593.75,0,0,104889788,104889840
True,native,1048576,,,2026-09-05T08:55:29.486014+00:00,228,13,0228-native-1048576-r13,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.7227,2.9106,,,,,,,,,5.6512,0.2467,,3.5438,,,3.3903,6.9982,2397.3616072704413,15.625,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.6147,,,,,,,,,2.6231,,0.3693,,3.6854,3.2368,,7.1315,2352.5507957652667,15.625,0,0,1049064,1049116
True,native,1073741824,,,2026-09-05T08:55:35.940530+00:00,229,13,0229-native-1073741824-r13,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.682,2.9413,,,,,,,,,5.6422,0.2106,,2988.3494,,,2862.1566,5850.5846,2936.4363321914875,5609.375,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.6759,,,,,,,,,2.6854,,0.3292,,2988.4238,2862.0857,,5850.687,2936.384938042319,5468.75,0,0,1074069892,1074069944
True,hybrid,102400,,,2026-09-05T08:55:36.558575+00:00,230,13,0230-hybrid-102400-r13,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,10.3168,2.6059,0.0481,2.5184,,,0.234,0.2371,,0.1287,15.5529,0.2373,,0.8809,,,0.9377,1.8827,870.2395495830456,15.625,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,9.9916,0.0591,2.7264,0.2627,1.0376,,,0.1032,0.1146,12.8191,,0.157,,1.1103,0.6479,,1.9782,828.2276817308666,0.0,4581,1144,102713,102790
True,hybrid,1073741824,,,2026-09-05T08:55:43.720104+00:00,231,13,0231-hybrid-1073741824-r13,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.6798,2.4346,0.0433,2.5401,,,0.2233,0.2192,,0.1213,7.752,0.2534,,3535.0986,,,3012.2779,6547.4611,2623.8978623332328,6359.375,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1079,0.0733,2.7323,0.2384,1.1469,,,0.096,0.1138,4.9544,,0.1686,,3535.2077,3012.1771,,6547.5757,2623.851937137588,5968.75,4581,1144,1074479867,1074479944
True,native,102400,,,2026-09-05T08:55:44.326476+00:00,232,13,0232-native-102400-r13,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,22.794,3.6457,,,,,,,,,26.4863,0.2224,,0.7328,,,0.9482,1.7478,937.407025975512,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,23.3983,,,,,,,,,23.4086,,0.3714,,0.933,0.5878,,1.8352,892.7637314734089,15.625,0,0,102588,102640
True,baseline,524288000,,,2026-09-05T08:55:47.854374+00:00,233,13,0233-baseline-524288000-r13,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,8.805,2.67,,,,,,,,,11.5142,0.2204,,1438.7928,,,1479.4918,2918.3631,2874.4223088621147,2750.0,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,8.3488,,,,,,,,,8.3587,,0.3803,,1438.8989,1479.3979,,2918.4607,2874.3261816066256,2703.125,0,0,524448268,524448320
True,hybrid,524288000,,,2026-09-05T08:55:51.798071+00:00,234,13,0234-hybrid-524288000-r13,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,12.3981,2.7569,0.0448,2.2692,,,0.221,0.2534,,0.1259,17.5335,0.2836,,1701.786,,,1635.5358,3337.4039,2513.512973362319,3281.25,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,12.1002,0.0647,2.6177,0.2543,0.9029,,,0.1048,0.1187,14.8266,,0.1683,,1701.9281,1635.3516,,3337.5573,2513.397447888011,3109.375,4581,1144,524648493,524648570
True,baseline,1024,,,2026-09-05T08:55:52.415532+00:00,235,14,0235-baseline-1024-r14,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,11.0821,2.3778,,,,,,,,,13.4836,0.203,,0.3799,,,0.3278,0.7594,21.574927574400846,15.625,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,10.5533,,,,,,,,,10.5617,,0.3471,,0.4581,0.2798,,0.84,19.504761904761907,31.25,0,0,1192,1244
True,native,1073741824,,,2026-09-05T08:55:59.453304+00:00,236,14,0236-native-1073741824-r14,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.9416,3.023,,,,,,,,,5.9845,0.2201,,2962.212,,,2983.6887,5945.9795,2889.325330502737,5515.625,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.7335,,,,,,,,,2.743,,0.3544,,2962.3341,2983.571,,5946.0821,2889.275475022452,5640.625,0,0,1074069892,1074069944
True,native,1048576,,,2026-09-05T08:56:00.055148+00:00,237,14,0237-native-1048576-r14,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.6895,2.833,,,,,,,,,5.5402,0.2097,,3.4493,,,3.4708,7.0114,2392.848218615398,0.0,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.534,,,,,,,,,2.5431,,0.358,,3.5639,3.3002,,7.1094,2359.863842237038,15.625,0,0,1049064,1049116
True,baseline,1073741824,,,2026-09-05T08:56:06.814365+00:00,238,14,0238-baseline-1073741824-r14,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.9991,2.5042,,,,,,,,,5.5222,0.2076,,2972.9381,,,3147.6913,6120.7284,2806.8340990265147,5765.625,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.2249,,,,,,,,,2.2339,,0.3457,,2973.0357,3147.5899,,6120.8391,2806.783335311003,5703.125,0,0,1074069892,1074069944
True,baseline,1048576,,,2026-09-05T08:56:07.550966+00:00,239,14,0239-baseline-1048576-r14,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.9633,2.5313,,,,,,,,,5.5148,0.2247,,3.369,,,3.3009,6.7312,2492.455431423817,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.2396,,,,,,,,,2.2484,,0.3855,,3.4837,3.1631,,6.8088,2464.0488779226885,15.625,0,0,1049064,1049116
True,baseline,104857600,,,2026-09-05T08:56:08.932226+00:00,240,14,0240-baseline-104857600-r14,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.7086,2.5136,,,,,,,,,5.2412,0.2329,,316.4651,,,317.9346,634.4821,2644.2378752686645,609.375,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.2022,,,,,,,,,2.211,,0.3578,,316.576,317.84,,634.5916,2643.781606942166,562.5,0,0,104889788,104889840
True,native,1024,,,2026-09-05T08:56:09.612060+00:00,241,14,0241-native-1024-r14,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,23.8439,3.7028,,,,,,,,,27.5882,0.2488,,0.3674,,,0.3238,0.7437,22.030388597552776,15.625,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,24.329,,,,,,,,,24.3389,,0.5653,,0.4555,0.2819,,0.8311,19.71363253519432,0.0,0,0,1192,1244
True,hybrid,102400,,,2026-09-05T08:56:10.218396+00:00,242,14,0242-hybrid-102400-r14,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,15.0539,2.5629,0.0452,1.9912,,,0.2179,0.2286,,0.1256,19.7304,0.2823,,0.8287,,,0.9753,1.8737,874.4195975876609,15.625,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,14.5794,0.0601,2.1764,0.2591,0.5485,,,0.0945,0.1161,16.8594,,0.1603,,1.0919,0.6439,,2.006,816.7497507477567,0.0,4581,1144,102713,102790
True,hybrid,1024,,,2026-09-05T08:56:10.864134+00:00,243,14,0243-hybrid-1024-r14,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.8072,2.512,0.0455,1.942,,,0.2417,0.2356,,0.1252,7.3699,0.2166,,0.3516,,,0.3426,0.7597,21.56640779254969,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.2425,0.057,2.1045,0.2505,0.4636,,,0.0971,0.1104,4.4519,,0.1323,,0.4224,0.3013,,0.853,19.207502930832355,0.0,4581,1144,1292,1369
True,hybrid,1048576,,,2026-09-05T08:56:11.860374+00:00,244,14,0244-hybrid-1048576-r14,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,26.1997,2.7225,0.056,2.5177,,,0.2258,0.2325,,0.131,31.5819,0.2258,,3.8675,,,4.2193,8.1604,2055.9305916376647,0.0,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,25.7504,0.0517,2.5653,0.2487,0.8649,,,0.0993,0.1156,28.4162,,0.1388,,3.9964,4.0463,,8.2546,2032.4686841276382,15.625,4581,1144,1049564,1049641
